sentence, entity type + position
Jim fell in love with Mary the moment he met her.,"[[0, 3, 'PERSON'], [22, 26, 'PERSON']]"
Jim got a job as a waiter.,"[[0, 3, 'PERSON']]"
Jim hasn't come yet.,"[[0, 3, 'PERSON']]"
Jim hasn't been home yet.,"[[0, 3, 'PERSON']]"
Jim dropped his pen and bent to pick it up.,"[[0, 3, 'PERSON']]"
Jim is about as tall as Bill.,"[[0, 3, 'PERSON'], [24, 28, 'PERSON']]"
Jim is about as tall as Bill.,"[[0, 3, 'PERSON'], [24, 28, 'PERSON']]"
Jim likes to play the drum.,"[[0, 3, 'PERSON']]"
Jim goes to school by bus.,"[[0, 3, 'PERSON']]"
"How does Jim go to school? ""He goes by bus.""","[[9, 12, 'PERSON']]"
Jim was so tired that he lay down and slept.,"[[0, 3, 'PERSON']]"
Where is Jim?,"[[9, 12, 'PERSON']]"
Jim kicked the ball very hard.,"[[0, 3, 'PERSON']]"
Jim likes the doctor.,"[[0, 3, 'PERSON']]"
I've heard Jim rejected the proposal.,"[[11, 14, 'PERSON']]"
Jim must be hospitalized at once.,"[[0, 3, 'PERSON']]"
Jim pulled a muscle in his leg while skiing.,"[[0, 3, 'PERSON']]"
Jim has been trying to take me out to dinner for the last three weeks.,"[[0, 3, 'PERSON'], [49, 69, 'DATE']]"
Jim has been trying to take me out to dinner for the last three weeks.,"[[0, 3, 'PERSON'], [49, 69, 'DATE']]"
Jim seized Julie by the arm.,"[[0, 3, 'PERSON'], [11, 16, 'PERSON']]"
Jim seized Julie by the arm.,"[[0, 3, 'PERSON'], [11, 16, 'PERSON']]"
Jim had his camera stolen.,"[[0, 3, 'PERSON']]"
Jim is on bad terms with his classmates.,"[[0, 3, 'PERSON']]"
Jim knows most anything about motorcycles.,"[[0, 3, 'PERSON']]"
Jim resembles his father.,"[[0, 3, 'PERSON']]"
Jim didn't wake up until his mother woke him.,"[[0, 3, 'PERSON']]"
Jim has been laid up with flu for three days.,"[[0, 3, 'PERSON'], [34, 44, 'DATE']]"
Jim has been laid up with flu for three days.,"[[0, 3, 'PERSON'], [34, 44, 'DATE']]"
Jim has asked Anne out several times.,"[[0, 3, 'PERSON'], [14, 18, 'PERSON']]"
Jim has asked Anne out several times.,"[[0, 3, 'PERSON'], [14, 18, 'PERSON']]"
It seemed that Jim had missed the seven o'clock train.,"[[15, 18, 'PERSON'], [34, 39, 'CARDINAL']]"
It seemed that Jim had missed the seven o'clock train.,"[[15, 18, 'PERSON'], [34, 39, 'CARDINAL']]"
Jim ate three apples and said he could eat as many again.,"[[0, 3, 'PERSON'], [8, 13, 'CARDINAL']]"
Jim ate three apples and said he could eat as many again.,"[[0, 3, 'PERSON'], [8, 13, 'CARDINAL']]"
Jim acted very strangely all day.,"[[0, 3, 'PERSON']]"
Jim sat alone with his arms folded.,"[[0, 3, 'PERSON']]"
Jim got down from the tree.,"[[0, 3, 'PERSON']]"
Jim makes a point of jogging three miles every day.,"[[0, 3, 'PERSON'], [29, 40, 'QUANTITY']]"
Jim makes a point of jogging three miles every day.,"[[0, 3, 'PERSON'], [29, 40, 'QUANTITY']]"
Jim is not what he was.,"[[0, 3, 'PERSON']]"
Jim is Canadian.,"[[0, 3, 'PERSON'], [7, 15, 'NORP']]"
Jim is Canadian.,"[[0, 3, 'PERSON'], [7, 15, 'NORP']]"
Jim wrote the letter for Betty.,"[[0, 3, 'PERSON'], [25, 30, 'PERSON']]"
Jim wrote the letter for Betty.,"[[0, 3, 'PERSON'], [25, 30, 'PERSON']]"
Jim is what is called an absent-minded student.,"[[0, 3, 'PERSON']]"
Jim's parents agreed to his marriage with Susan.,"[[0, 3, 'PERSON'], [42, 47, 'PERSON']]"
Jim's parents agreed to his marriage with Susan.,"[[0, 3, 'PERSON'], [42, 47, 'PERSON']]"
Jim's father always comes home late.,"[[0, 3, 'PERSON']]"
Jim's college boasts the finest view in the city.,"[[0, 3, 'PERSON']]"
Jim's uncle is due to retire next year.,"[[0, 3, 'PERSON'], [29, 38, 'DATE']]"
Jim's uncle is due to retire next year.,"[[0, 3, 'PERSON'], [29, 38, 'DATE']]"
I can't go along with Jim's plan.,"[[22, 25, 'PERSON']]"
Don't speak ill of Jim in his absence.,"[[19, 22, 'PERSON']]"
Jim is no more to blame than you are.,"[[0, 3, 'PERSON']]"
Why don't you share your cookies with Jim?,"[[38, 41, 'PERSON']]"
She was glad to have Jim say her name.,"[[21, 24, 'PERSON']]"
The girl talking with Jim is Mary.,"[[22, 25, 'PERSON'], [29, 33, 'PERSON']]"
The girl talking with Jim is Mary.,"[[22, 25, 'PERSON'], [29, 33, 'PERSON']]"
Jim and Mike threw the ball back and forth.,"[[0, 3, 'PERSON'], [8, 12, 'PERSON']]"
Jim and Mike threw the ball back and forth.,"[[0, 3, 'PERSON'], [8, 12, 'PERSON']]"
Do you know where Jim and Nancy are?,"[[18, 21, 'PERSON'], [26, 31, 'PERSON']]"
Do you know where Jim and Nancy are?,"[[18, 21, 'PERSON'], [26, 31, 'PERSON']]"
Jim is short for James.,"[[0, 3, 'PERSON'], [17, 22, 'PERSON']]"
Jim is short for James.,"[[0, 3, 'PERSON'], [17, 22, 'PERSON']]"
Not only Jim but his parents are sick.,"[[9, 12, 'PERSON']]"
We had been talking about Jim when he entered the room.,"[[26, 29, 'PERSON']]"
Jim stayed at my house.,"[[0, 3, 'PERSON']]"
Either Jim or I have to tell her about it.,"[[7, 10, 'PERSON']]"
Two years have passed since Jim graduated from high school.,"[[0, 9, 'DATE'], [28, 31, 'PERSON']]"
Two years have passed since Jim graduated from high school.,"[[0, 9, 'DATE'], [28, 31, 'PERSON']]"
I wish Jim would behave himself.,"[[7, 10, 'PERSON']]"
Jim opens the door.,"[[0, 3, 'PERSON']]"
It is certain that Jim stayed at home that day.,"[[19, 22, 'PERSON'], [38, 46, 'DATE']]"
It is certain that Jim stayed at home that day.,"[[19, 22, 'PERSON'], [38, 46, 'DATE']]"
How long have you known Jim Robinson?,"[[24, 36, 'PERSON']]"
Jim Waller is a strong candidate for the post of sales manager.,"[[0, 10, 'PERSON']]"
"Jim, don't run about in the room.","[[0, 3, 'PERSON']]"
"Shut the window, Jim.","[[17, 20, 'PERSON']]"
Jimmy was accustomed to his friends making fun of him.,"[[0, 5, 'PERSON']]"
Jimmy is easy for me to get along with.,"[[0, 5, 'PERSON']]"
Jimmy often comes to see me on weekends.,"[[0, 5, 'PERSON']]"
Is Jimmy writing a letter?,"[[3, 8, 'PERSON']]"
Jimmy knows everything about cars.,"[[0, 5, 'PERSON']]"
Jimmy insisted on my taking him to the zoo.,"[[0, 5, 'PERSON']]"
Jimmy was hurt in a traffic accident.,"[[0, 5, 'PERSON']]"
Jimmy will often sit up all night.,"[[0, 5, 'PERSON'], [24, 33, 'TIME']]"
Jimmy will often sit up all night.,"[[0, 5, 'PERSON'], [24, 33, 'TIME']]"
Jimmy is coughing badly because he has a cold.,"[[0, 5, 'PERSON']]"
Jimmy is to some extent capable of performing this operation.,"[[0, 5, 'PERSON']]"
Jimmy is junior to me by two years.,"[[0, 5, 'PERSON'], [25, 34, 'DATE']]"
Jimmy is junior to me by two years.,"[[0, 5, 'PERSON'], [25, 34, 'DATE']]"
Jimmy's pictures were different from other people's.,"[[0, 5, 'PERSON']]"
Say hello to Jimmy.,"[[13, 18, 'PERSON']]"
"Jimmy was not at home, as is often the case with him.","[[0, 5, 'PERSON']]"
Jimmy insist on my taking him to the zoo.,"[[0, 5, 'PERSON']]"
"It is time you went to bed, Jimmy.","[[28, 33, 'PERSON']]"
"Jimmy, breakfast is ready. Come downstairs.","[[0, 5, 'PERSON']]"
The Siberian Railway is at once the longest and best known railway in the world.,"[[0, 20, 'FAC']]"
The Siberian tiger is on the verge of extinction.,"[[4, 12, 'NORP']]"
"The recovery of Japan's economy, which has been in a recession for some time, is finally under way.","[[16, 21, 'GPE']]"
I was wondering if you'd let me stay with you for a few days.,"[[50, 60, 'DATE']]"
Please remain seated for a few minutes.,"[[25, 38, 'TIME']]"
"As often as not, we lay awake all night.","[[30, 39, 'TIME']]"
Could I have three cinnamon donuts?,"[[13, 18, 'CARDINAL']]"
I heard you have become Branch Manager of the Sydney office.,"[[46, 52, 'GPE']]"
Sydney has a beautiful natural harbor.,"[[0, 6, 'GPE']]"
Sydney is the largest city in Australia.,"[[0, 6, 'GPE'], [30, 39, 'GPE']]"
Sydney is the largest city in Australia.,"[[0, 6, 'GPE'], [30, 39, 'GPE']]"
The air of Sydney is cleaner than that of Tokyo.,"[[11, 17, 'GPE'], [42, 47, 'GPE']]"
The air of Sydney is cleaner than that of Tokyo.,"[[11, 17, 'GPE'], [42, 47, 'GPE']]"
I hope to visit Sydney again.,"[[16, 22, 'GPE']]"
The Ship Island region was as woody and tenantless as ever.,"[[4, 15, 'LOC']]"
"As she watched, the birds, especially Chizuko's golden crane, looked alive in a light autumn breeze.","[[38, 45, 'PERSON']]"
"For world peace, therefore, we must develop the consciousness that we are all one people of planet Earth through continual international cultural and economic exchange.","[[78, 81, 'CARDINAL'], [99, 104, 'LOC']]"
"For world peace, therefore, we must develop the consciousness that we are all one people of planet Earth through continual international cultural and economic exchange.","[[78, 81, 'CARDINAL'], [99, 104, 'LOC']]"
I will not be able to pick up Shigemi at the kindergarten.,"[[30, 37, 'PERSON']]"
Could you please pick Shigemi up for me at the day-care center?,"[[22, 29, 'PERSON']]"
Tom soon adapted himself to school life.,"[[0, 3, 'PERSON']]"
"And among the good there are Serbs and Croats and Muslims, just as there are among the bad.","[[29, 34, 'NORP'], [39, 45, 'NORP'], [50, 57, 'NORP']]"
"And among the good there are Serbs and Croats and Muslims, just as there are among the bad.","[[29, 34, 'NORP'], [39, 45, 'NORP'], [50, 57, 'NORP']]"
"And among the good there are Serbs and Croats and Muslims, just as there are among the bad.","[[29, 34, 'NORP'], [39, 45, 'NORP'], [50, 57, 'NORP']]"
But he is bad at reading English.,"[[25, 32, 'LANGUAGE']]"
But his friends call him Ken.,"[[25, 28, 'PERSON']]"
"But in spite of the merits of being single, they do want to get married some day.","[[72, 80, 'DATE']]"
But every man had to give five years of service to the government.,"[[26, 36, 'DATE']]"
But I slept right through the class. Don't you ever sleep through an eight-thirty class?,"[[69, 81, 'DATE']]"
"Even today, however, women struggle against discrimination.","[[5, 10, 'DATE']]"
But today smoking in public places is forbidden or strictly restricted.,"[[4, 9, 'DATE']]"
"But today, a lot of young people are following her example.","[[4, 9, 'DATE']]"
"However, Lucy is about to leave her home.","[[9, 13, 'PERSON']]"
But Pepperberg says working with the parrot has already changed the way of looking at animals.,"[[4, 14, 'PERSON']]"
"However, his girlfriend is selfish and hardly worries about Brian.","[[60, 65, 'PERSON']]"
"One evening, however, when Miss Baker got back to the college a few minutes before the time by which all students had to be in, she found another car in her parking space.","[[0, 11, 'TIME'], [32, 37, 'PERSON'], [62, 75, 'TIME']]"
"One evening, however, when Miss Baker got back to the college a few minutes before the time by which all students had to be in, she found another car in her parking space.","[[0, 11, 'TIME'], [32, 37, 'PERSON'], [62, 75, 'TIME']]"
"One evening, however, when Miss Baker got back to the college a few minutes before the time by which all students had to be in, she found another car in her parking space.","[[0, 11, 'TIME'], [32, 37, 'PERSON'], [62, 75, 'TIME']]"
"However, the amount of wind available varies with the location and the season of the year.","[[67, 89, 'DATE']]"
"Yet Japan is still not sufficiently understood by other countries, and the Japanese, likewise, find foreigners difficult to understand.","[[4, 9, 'GPE'], [75, 83, 'NORP']]"
"Yet Japan is still not sufficiently understood by other countries, and the Japanese, likewise, find foreigners difficult to understand.","[[4, 9, 'GPE'], [75, 83, 'NORP']]"
"What I most noticed about my Japanese high school, however, was the great respect shown by students toward their teachers.","[[29, 37, 'NORP']]"
"However, Beth seems to be indifferent to Chris's grief.","[[9, 13, 'PERSON'], [41, 46, 'PERSON']]"
"However, Beth seems to be indifferent to Chris's grief.","[[9, 13, 'PERSON'], [41, 46, 'PERSON']]"
"The strike had not been peaceful, however, and Rev. Martin Luther King, Jr. begged both sides to be patient and calm.","[[52, 70, 'PERSON'], [72, 75, 'PERSON']]"
"The strike had not been peaceful, however, and Rev. Martin Luther King, Jr. begged both sides to be patient and calm.","[[52, 70, 'PERSON'], [72, 75, 'PERSON']]"
"We concluded, however that the price of 5,000,000 yen was too high.","[[40, 53, 'MONEY']]"
"But then, full of guilt, I sat down at my desk one evening.","[[47, 58, 'TIME']]"
But Susan promised that she would call.,"[[4, 9, 'PERSON']]"
"However, please put this book away first.","[[35, 40, 'ORDINAL']]"
That proved to be no more than an expression of optimism when World War II began.,"[[62, 74, 'EVENT']]"
"However, I recommend that you take the JR Narita Express (a train leaves every 30-60 minutes from the airport), to avoid the complexity of changing trains.","[[35, 56, 'PRODUCT'], [79, 92, 'TIME']]"
"However, I recommend that you take the JR Narita Express (a train leaves every 30-60 minutes from the airport), to avoid the complexity of changing trains.","[[35, 56, 'PRODUCT'], [79, 92, 'TIME']]"
"But after she does that with the first glass, what is she going to do with the second one?","[[33, 38, 'ORDINAL'], [79, 85, 'ORDINAL']]"
"But after she does that with the first glass, what is she going to do with the second one?","[[33, 38, 'ORDINAL'], [79, 85, 'ORDINAL']]"
But they will come here tomorrow.,"[[24, 32, 'DATE']]"
But there are always some cheap standing tickets for the finals that you can buy on the day.,"[[84, 91, 'DATE']]"
"But in many ways, the bird called Alex is unusual, for it has shown the kind of mental abilities that scientists once thought only humans had.","[[34, 38, 'PERSON']]"
"However, I'm not good at speaking English.","[[34, 41, 'LANGUAGE']]"
"But the first thing we say is ""hello.""","[[8, 13, 'ORDINAL']]"
"However, a new type of humor, which stems largely from America, has recently come into fashion.","[[55, 62, 'GPE']]"
But now I live in Tokyo.,"[[18, 23, 'GPE']]"
"But Tuesday mornings were different, because Tuesday was music day.","[[4, 11, 'DATE'], [45, 52, 'DATE']]"
"But Tuesday mornings were different, because Tuesday was music day.","[[4, 11, 'DATE'], [45, 52, 'DATE']]"
But you know it's all in Japanese.,"[[25, 33, 'LANGUAGE']]"
"Most studies, however, have not focused on the influence Emmet's theory had on computer graphics.","[[57, 62, 'PERSON']]"
"But the Nobel Committee said that poverty was a threat to world peace, and Mother Teresa worked against poverty.","[[4, 23, 'ORG'], [82, 88, 'PERSON']]"
"But the Nobel Committee said that poverty was a threat to world peace, and Mother Teresa worked against poverty.","[[4, 23, 'ORG'], [82, 88, 'PERSON']]"
But Tony was not a clever boy.,"[[4, 8, 'PERSON']]"
"But then he fell in love with Jane Wilde, a student studying languages in London.","[[30, 40, 'PERSON'], [74, 80, 'GPE']]"
"But then he fell in love with Jane Wilde, a student studying languages in London.","[[30, 40, 'PERSON'], [74, 80, 'GPE']]"
"But, then again, Latin was already a ""dead language"" by that time.","[[17, 22, 'LANGUAGE']]"
"But there had been no indications Gorbachev was having any sort of health problems, and it is not exactly clear what's happened to him now.","[[34, 43, 'PERSON']]"
But the boys spent all their holidays on Mr Wood's farm.,"[[44, 48, 'PERSON']]"
But this claim is emphatically not the one that Dennett is making.,"[[48, 55, 'PERSON']]"
But the reason I came baptizing with water was that he might be revealed to Israel.,"[[76, 82, 'GPE']]"
But the Evans were clean and they had enough to eat.,"[[8, 13, 'PERSON']]"
But Jesus would not entrust himself to them.,"[[4, 9, 'PERSON']]"
"However, like America, Japan is predominantly a middle-class, middle-income country, and so wives do not employ maids, but attend to everything themselves.","[[14, 21, 'GPE'], [23, 28, 'GPE']]"
"However, like America, Japan is predominantly a middle-class, middle-income country, and so wives do not employ maids, but attend to everything themselves.","[[14, 21, 'GPE'], [23, 28, 'GPE']]"
"However, in America, sports teams are generally chosen by skill, and academic courses by ability.","[[12, 19, 'GPE']]"
Can I reserve a flight to Chicago?,"[[26, 33, 'GPE']]"
We flew from New York to St. Louis by way of Chicago.,"[[13, 21, 'GPE'], [25, 34, 'GPE'], [45, 52, 'GPE']]"
We flew from New York to St. Louis by way of Chicago.,"[[13, 21, 'GPE'], [25, 34, 'GPE'], [45, 52, 'GPE']]"
We flew from New York to St. Louis by way of Chicago.,"[[13, 21, 'GPE'], [25, 34, 'GPE'], [45, 52, 'GPE']]"
I want a round-trip ticket to Chicago.,"[[30, 37, 'GPE']]"
Chicago is the principal city of the Midwest.,"[[0, 7, 'GPE'], [37, 44, 'LOC']]"
Chicago is the principal city of the Midwest.,"[[0, 7, 'GPE'], [37, 44, 'LOC']]"
It was raining around Chicago.,"[[22, 29, 'GPE']]"
I'll call you as soon as I get to Chicago.,"[[34, 41, 'GPE']]"
Her decision to move to Chicago surprised us.,"[[24, 31, 'GPE']]"
I'd like to place a person-to-person call to Chicago.,"[[45, 52, 'GPE']]"
Can I stop over in Chicago?,"[[19, 26, 'GPE']]"
I stayed in Chicago over two months.,"[[12, 19, 'GPE'], [25, 35, 'DATE']]"
I stayed in Chicago over two months.,"[[12, 19, 'GPE'], [25, 35, 'DATE']]"
Snow is apt to fall in Chicago in late November.,"[[23, 30, 'GPE'], [34, 47, 'DATE']]"
Snow is apt to fall in Chicago in late November.,"[[23, 30, 'GPE'], [34, 47, 'DATE']]"
The plane from Chicago arrived at the airport late at night.,"[[15, 22, 'GPE'], [46, 59, 'TIME']]"
The plane from Chicago arrived at the airport late at night.,"[[15, 22, 'GPE'], [46, 59, 'TIME']]"
John cannot keep his family.,"[[0, 4, 'PERSON']]"
I left Jeremy poring over his notes for his first accountancy exam tomorrow.,"[[7, 13, 'PERSON'], [44, 49, 'ORDINAL'], [67, 75, 'DATE']]"
I left Jeremy poring over his notes for his first accountancy exam tomorrow.,"[[7, 13, 'PERSON'], [44, 49, 'ORDINAL'], [67, 75, 'DATE']]"
I left Jeremy poring over his notes for his first accountancy exam tomorrow.,"[[7, 13, 'PERSON'], [44, 49, 'ORDINAL'], [67, 75, 'DATE']]"
Jerry is the bean counter for our company.,"[[0, 5, 'PERSON']]"
Did Jerry really win a lottery?,"[[4, 9, 'PERSON']]"
Shelly's really filled out since the last time I saw her.,"[[0, 6, 'PERSON']]"
Jeff thinks he will never fall in love.,"[[0, 4, 'PERSON']]"
Jeffrey is called Jeff by his friends.,"[[0, 7, 'PERSON'], [18, 22, 'PERSON']]"
Jeffrey is called Jeff by his friends.,"[[0, 7, 'PERSON'], [18, 22, 'PERSON']]"
Jeff seems to know where she is.,"[[0, 4, 'PERSON']]"
Jeff had to pound the pavement for three months before he found a job.,"[[0, 4, 'PERSON'], [35, 47, 'DATE']]"
Jeff had to pound the pavement for three months before he found a job.,"[[0, 4, 'PERSON'], [35, 47, 'DATE']]"
"Jeff lost yesterday's match, but I'm sure he is a promising tennis player.","[[0, 4, 'PERSON'], [10, 19, 'DATE']]"
"Jeff lost yesterday's match, but I'm sure he is a promising tennis player.","[[0, 4, 'PERSON'], [10, 19, 'DATE']]"
Jeff wore the tie which Kim had given him for a birthday present.,"[[0, 4, 'PERSON'], [24, 27, 'PERSON']]"
Jeff wore the tie which Kim had given him for a birthday present.,"[[0, 4, 'PERSON'], [24, 27, 'PERSON']]"
Jeff and Mia are making a last ditch effort to avoid a divorce.,"[[0, 4, 'PERSON'], [9, 12, 'PERSON']]"
Jeff and Mia are making a last ditch effort to avoid a divorce.,"[[0, 4, 'PERSON'], [9, 12, 'PERSON']]"
Jennifer has a good eye for beauty.,"[[0, 8, 'PERSON']]"
Jenny could not ignore her parents' desire for her safety.,"[[0, 5, 'PERSON']]"
Jenny thanked me for the gift.,"[[0, 5, 'PERSON']]"
"If you hear from Jenny, could you tell her I would like to see her?","[[17, 22, 'PERSON']]"
The jet landed at Tokyo.,"[[18, 23, 'GPE']]"
Jessie is boiling water to make coffee.,"[[0, 6, 'PERSON']]"
Jane wrote the letter herself.,"[[0, 4, 'PERSON']]"
It is exciting to welcome Jane.,"[[26, 30, 'PERSON']]"
Jane plays tennis too.,"[[0, 4, 'PERSON']]"
