sentence, entity type + position
De moedertaal van Julia is Italiaans.,"[[18, 23, 'PER'], [27, 37, 'LOC']]"
Ik werd verliefd op Maria toen ik haar het eerst zag.,"[[20, 25, 'PER']]"
Karin is een Duitse naam.,"[[0, 5, 'MISC'], [13, 19, 'MISC']]"
Karin is een Duitse naam.,"[[0, 5, 'MISC'], [13, 19, 'MISC']]"
Tom wist niet dat je een grapje maakte.,"[[0, 3, 'PER']]"
Toms appartement ligt overhoop.,"[[0, 4, 'LOC']]"
"Luister eens, ik heb een goed idee.","[[0, 7, 'MISC']]"
Welkom op Tatoeba.,"[[10, 18, 'LOC']]"
Tom begrijpt het.,"[[0, 3, 'PER']]"
Volapük is ouder dan Esperanto.,"[[0, 7, 'MISC'], [21, 31, 'MISC']]"
Volapük is ouder dan Esperanto.,"[[0, 7, 'MISC'], [21, 31, 'MISC']]"
Mary droeg een donkerbruine jurk.,"[[0, 4, 'PER']]"
Hij heeft de laatste bladzijde leeg gelaten.,"[[36, 44, 'PER']]"
Tom gaat nooit ergens heen zonder zijn telefoon.,"[[0, 3, 'PER']]"
Aladdin vond een wonderlamp.,"[[0, 7, 'PER']]"
Aladdin vond een wonderbaarlijke lamp.,"[[0, 7, 'PER']]"
Tom kreeg een paniekaanval.,"[[0, 3, 'PER']]"
Tom is getrouwd met een rijk meisje uit Boston.,"[[0, 3, 'PER'], [40, 46, 'LOC']]"
Tom is getrouwd met een rijk meisje uit Boston.,"[[0, 3, 'PER'], [40, 46, 'LOC']]"
Tom weet niet wat Maria nu aan het doen is.,"[[0, 3, 'PER'], [18, 23, 'PER']]"
Tom weet niet wat Maria nu aan het doen is.,"[[0, 3, 'PER'], [18, 23, 'PER']]"
Tom weet niet wat Maria nu doet.,"[[0, 3, 'PER'], [18, 23, 'PER']]"
Tom weet niet wat Maria nu doet.,"[[0, 3, 'PER'], [18, 23, 'PER']]"
Tom zegt dat hij bezig is.,"[[0, 3, 'PER']]"
Tom heeft een foto van een vlieghaven.,"[[0, 3, 'PER']]"
Tom heeft een foto van een luchthaven.,"[[0, 3, 'PER']]"
Jullie lijken erg op elkaar.,"[[0, 6, 'PER']]"
Tom bracht Mary's moeder weg.,"[[0, 3, 'PER'], [11, 17, 'PER']]"
Tom bracht Mary's moeder weg.,"[[0, 3, 'PER'], [11, 17, 'PER']]"
Ken is kleiner dan Tom.,"[[19, 23, 'PER']]"
Tom probeerde je te helpen.,"[[0, 3, 'PER']]"
Zeg je dat Tom er iets mee te maken heeft?,"[[11, 14, 'PER']]"
Tom zei dat hij Maria gekend had.,"[[0, 3, 'PER'], [16, 21, 'PER']]"
Tom zei dat hij Maria gekend had.,"[[0, 3, 'PER'], [16, 21, 'PER']]"
Tom was de enige persoon die met succes uit die gevangenis ontvluchtte.,"[[0, 3, 'PER']]"
Ik ben moe en wil naar huis.,"[[23, 28, 'PER']]"
Geluk komt altijd onverwachts.,"[[0, 5, 'LOC']]"
Barcelona is de hemel van de Catalaanse keuken.,"[[0, 9, 'LOC'], [29, 39, 'LOC']]"
Barcelona is de hemel van de Catalaanse keuken.,"[[0, 9, 'LOC'], [29, 39, 'LOC']]"
Tom mocht het niet zien.,"[[0, 3, 'PER']]"
Tom zat op de grond.,"[[0, 3, 'PER']]"
Tom wilde een sneeuwman maken.,"[[0, 3, 'PER']]"
Tom wachtte tot Mary wegging.,"[[0, 3, 'PER'], [16, 20, 'PER']]"
Tom wachtte tot Mary wegging.,"[[0, 3, 'PER'], [16, 20, 'PER']]"
Tom wachtte tot Mary begon.,"[[0, 3, 'PER'], [16, 20, 'PER']]"
Tom wachtte tot Mary begon.,"[[0, 3, 'PER'], [16, 20, 'PER']]"
Tom sprong uit het raam.,"[[0, 3, 'PER']]"
Tom wordt langzaam beter.,"[[0, 3, 'PER']]"
Tom heeft zijn huur nog niet betaald.,"[[0, 3, 'PER']]"
Tom verontschuldigde zich en ging weg.,"[[0, 3, 'PER']]"
Wie is de jongen die Peter Pan speelt?,"[[21, 30, 'PER']]"
Het nationale Brukenthal-museum is het eerste museum dat officieel in Roemenië werd geopend.,"[[14, 31, 'LOC'], [70, 78, 'LOC']]"
Het nationale Brukenthal-museum is het eerste museum dat officieel in Roemenië werd geopend.,"[[14, 31, 'LOC'], [70, 78, 'LOC']]"
De hemel was zwart als git.,"[[23, 27, 'PER']]"
Ik weet heel goed dat Maria jaloers is.,"[[22, 27, 'PER']]"
Maria ruikt aan de bloemen.,"[[0, 5, 'PER']]"
Tom spreekt mijn naam verkeerd uit.,"[[0, 3, 'PER']]"
Tom heeft een cadeautje voor jullie achtergelaten.,"[[0, 3, 'MISC'], [29, 50, 'PER']]"
Tom heeft een cadeautje voor jullie achtergelaten.,"[[0, 3, 'MISC'], [29, 50, 'PER']]"
Tom heeft een geschenkje voor jullie achtergelaten.,"[[0, 3, 'LOC'], [30, 51, 'PER']]"
Tom heeft een geschenkje voor jullie achtergelaten.,"[[0, 3, 'LOC'], [30, 51, 'PER']]"
Kan ik van Venetië naar Milaan rijden zonder over te stappen?,"[[11, 18, 'LOC'], [24, 30, 'LOC']]"
Kan ik van Venetië naar Milaan rijden zonder over te stappen?,"[[11, 18, 'LOC'], [24, 30, 'LOC']]"
Kan ik van Venetië naar Milaan rijden zonder overstap?,"[[11, 18, 'LOC'], [24, 30, 'LOC']]"
Kan ik van Venetië naar Milaan rijden zonder overstap?,"[[11, 18, 'LOC'], [24, 30, 'LOC']]"
Tom kan niet koken.,"[[0, 3, 'LOC']]"
Tom vroeg me om hem te helpen.,"[[0, 3, 'PER']]"
Men heeft mij gezegd dat Tom hier zou zijn.,"[[25, 28, 'PER']]"
Ik hoopte Tom te verrassen.,"[[10, 13, 'PER']]"
Alles wat Bush zegt is waar.,"[[10, 14, 'PER']]"
Tom zei dat hij compleet op was.,"[[0, 3, 'PER']]"
Ik kende enkele vrienden van Nancy.,"[[29, 35, 'LOC']]"
Tom nipte traag van zijn wijn.,"[[0, 3, 'PER']]"
Antwoordt ze op de vragen?,"[[0, 9, 'PER']]"
Tom is aan het dromen.,"[[0, 3, 'LOC']]"
Tom droomt.,"[[0, 3, 'PER']]"
Natuurlijk!,"[[0, 11, 'LOC']]"
Maria heeft enorme tieten.,"[[0, 5, 'PER']]"
Tom heeft een hoge pet op van zichzelf.,"[[0, 3, 'LOC']]"
Tom poetste snel zijn kamer.,"[[0, 3, 'PER']]"
We zijn allemaal ver van huis.,"[[25, 30, 'PER']]"
Tom was een van de overlevenden.,"[[0, 3, 'PER']]"
Hallo!,"[[0, 6, 'LOC']]"
Tom zette de computer aan.,"[[0, 3, 'PER']]"
Tom zegt dat ze meer tijd nodig hebben.,"[[0, 3, 'PER']]"
Tom zei dat het een noodgeval was.,"[[0, 3, 'PER']]"
Tom is zich bewust van wat er gebeurd is.,"[[0, 3, 'PER']]"
Tom heeft nooit iemand nodig gehad.,"[[0, 3, 'PER']]"
Tom stapte op zijn fiets en reed weg.,"[[0, 3, 'PER']]"
Tom kuste Maria in de nek.,"[[0, 15, 'PER']]"
De tweede grootste Esperantobibliotheek in de wereld is gevestigd in Aalen / Duitsland.,"[[19, 39, 'LOC'], [69, 74, 'LOC'], [77, 87, 'LOC']]"
De tweede grootste Esperantobibliotheek in de wereld is gevestigd in Aalen / Duitsland.,"[[19, 39, 'LOC'], [69, 74, 'LOC'], [77, 87, 'LOC']]"
De tweede grootste Esperantobibliotheek in de wereld is gevestigd in Aalen / Duitsland.,"[[19, 39, 'LOC'], [69, 74, 'LOC'], [77, 87, 'LOC']]"
"Donald zei dat hij dat artikel nooit gezien had, en er zelfs niets over gehoord had.","[[0, 6, 'PER']]"
Op de autoweg tussen Antwerpen en Brussel stond een zeven kilometer lange accordeonfile.,"[[21, 30, 'LOC'], [34, 41, 'LOC']]"
Op de autoweg tussen Antwerpen en Brussel stond een zeven kilometer lange accordeonfile.,"[[21, 30, 'LOC'], [34, 41, 'LOC']]"
De zuster van George heeft me een paar sandwiches gemaakt.,"[[14, 20, 'PER']]"
George's zuster heeft een paar sandwiches voor me gemaakt.,"[[0, 8, 'PER']]"
"Stil!, fluisterde hij.","[[18, 22, 'PER']]"
Tom doet alles wat we hem opdragen.,"[[0, 3, 'PER']]"
Tom zei dat hij geen vlees eet.,"[[0, 3, 'PER']]"
Vraag aan Tom de tafel af te ruimen.,"[[10, 13, 'PER']]"
Tom is zijn haar gaan laten knippen maar hij komt zeker weldra terug.,"[[0, 3, 'PER']]"
Tom is naar de kapper gegaan maar hij zou spoedig moeten weer zijn.,"[[0, 3, 'LOC']]"
Ik heb dat veranderd en ik dank u voor uw raad.,"[[39, 47, 'ORG']]"
Zijn tekst besloeg amper een half A4'tje.,"[[34, 41, 'MISC']]"
Gisteravond was ik thuis.,"[[0, 11, 'PER']]"
Wil je in Mumbai wonen?,"[[10, 16, 'LOC']]"
Wilt u in Mumbai wonen?,"[[0, 4, 'LOC'], [10, 16, 'LOC']]"
Wilt u in Mumbai wonen?,"[[0, 4, 'LOC'], [10, 16, 'LOC']]"
Fuck!,"[[0, 5, 'LOC']]"
Shit!,"[[0, 5, 'LOC']]"
Verdomme!,"[[0, 9, 'MISC']]"
Tering!,"[[0, 7, 'LOC']]"
Val dood!,"[[0, 9, 'LOC']]"
Krijg de kanker!,"[[0, 16, 'LOC']]"
Val niet in slaap.,"[[0, 3, 'LOC']]"
Tom valt in slaap.,"[[0, 3, 'PER']]"
Tom had het bijna vergeten.,"[[0, 3, 'PER']]"
Ik heb tegen Tom gezegd dat ik mijn wachtwoord vergeten heb.,"[[13, 16, 'PER']]"
Luister even.,"[[0, 7, 'MISC']]"
Luister goed.,"[[0, 7, 'MISC']]"
Kun je je eventjes omdraaien?,"[[0, 3, 'PER']]"
Stop met zeuren.,"[[0, 4, 'LOC']]"
Waarvoor zit Tom rond te hangen?,"[[13, 16, 'PER']]"
Vind je dat we er met Tom over moesten praten?,"[[22, 25, 'PER']]"
Wegwezen!,"[[0, 9, 'LOC']]"
Schiet op.,"[[0, 6, 'MISC']]"
Doe wat je moet doen.,"[[0, 3, 'PER']]"
Doe het toch gewoon.,"[[0, 3, 'PER']]"
Cool!,"[[0, 5, 'LOC']]"
Ga je tegen Tom zeggen dat hij weg moet gaan of moet ik dat doen?,"[[12, 15, 'PER']]"
Ga je tegen Tom zeggen dat hij weg moet of moet ik dat doen?,"[[12, 15, 'PER']]"
Zij heeft een liefdesbrief in het Esperanto voor mij geschreven.,"[[34, 43, 'MISC']]"
Tom is een van de meest gerespecteerde mannen in onze stad.,"[[0, 3, 'LOC']]"
Praat je tegen je planten?,"[[0, 5, 'PER']]"
Tom gaf met tegenzin waar Mary om vroeg.,"[[0, 3, 'PER'], [26, 30, 'PER']]"
Tom gaf met tegenzin waar Mary om vroeg.,"[[0, 3, 'PER'], [26, 30, 'PER']]"
John heeft een pen.,"[[0, 4, 'PER']]"
"We zullen Tom helpen, maar nu niet.","[[10, 13, 'PER']]"
Tom zei dat hij naar het strand wou gaan.,"[[0, 3, 'PER']]"
Tom is in zijn kamer zijn spullen aan het inpakken.,"[[0, 3, 'PER']]"
Zowel Tom als Maria bedekten hun ogen.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria bedekten hun ogen.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Maria is de knapste van beiden.,"[[0, 5, 'PER']]"
Ik wil naar Bali gaan.,"[[12, 16, 'LOC']]"
Aanvaard je dat?,"[[0, 8, 'PER']]"
Aanvaardt u dat?,"[[0, 9, 'LOC']]"
Waar heb je Tom gezien?,"[[12, 23, 'MISC']]"
Tom lijkt bijna op een meisje.,"[[0, 3, 'PER']]"
Is Mary een echte blondine?,"[[3, 7, 'PER']]"
Heb je in Boston plezier gehad?,"[[10, 16, 'LOC']]"
Vond je Boston leuk?,"[[8, 20, 'ORG']]"
Tom heeft een krant gekocht en las hem op weg naar het werk in de trein.,"[[0, 3, 'LOC']]"
Charlie lijkt op een volwassen meisje.,"[[0, 7, 'PER']]"
Tom heeft een krant gekocht.,"[[0, 3, 'LOC']]"
Mijn Frans is nog steeds niet zo goed.,"[[0, 10, 'MISC']]"
Mary deed de ring om haar vinger.,"[[0, 4, 'PER']]"
Tom is heel geduldig.,"[[0, 3, 'LOC']]"
Tom heeft heel veel geduld.,"[[0, 3, 'PER']]"
Jullie zullen lachen.,"[[0, 6, 'PER']]"
Vind je Engels moeilijk?,"[[0, 7, 'MISC'], [8, 14, 'MISC']]"
Vind je Engels moeilijk?,"[[0, 7, 'MISC'], [8, 14, 'MISC']]"
Vind je het Engels moeilijk?,"[[12, 18, 'MISC']]"
Vind je dat het Engels moeilijk is?,"[[16, 22, 'MISC']]"
Vind je dat Engels moeilijk is?,"[[12, 18, 'MISC']]"
Tom had de moed niet om te doen wat hij wou doen.,"[[0, 3, 'PER']]"
Tom ging terug binnen om een paraplu te pakken.,"[[0, 3, 'PER']]"
Tom ging het huis terug binnen om een paraplu te pakken.,"[[0, 3, 'PER']]"
Ik neem het aan dat je van Tom niets meer gehoord hebt.,"[[27, 30, 'PER']]"
Kan ik hem naar huis brengen?,"[[0, 3, 'PER']]"
Wat probeert Tom ons te vertellen?,"[[13, 16, 'PER']]"
Jims vader komt altijd laat thuis.,"[[0, 4, 'LOC']]"
Bent u graag alleen?,"[[0, 4, 'PER']]"
De Space Needle bevindt zich in Seattle.,"[[3, 15, 'MISC'], [32, 40, 'LOC']]"
De Space Needle bevindt zich in Seattle.,"[[3, 15, 'MISC'], [32, 40, 'LOC']]"
Xavier spreekt heel slecht Engels.,"[[0, 6, 'PER'], [27, 34, 'MISC']]"
Xavier spreekt heel slecht Engels.,"[[0, 6, 'PER'], [27, 34, 'MISC']]"
Ik studeer Chinees in Beijing.,"[[11, 18, 'MISC'], [22, 30, 'LOC']]"
Ik studeer Chinees in Beijing.,"[[11, 18, 'MISC'], [22, 30, 'LOC']]"
Ik studeer Chinees in Peking.,"[[11, 18, 'MISC'], [22, 29, 'LOC']]"
Ik studeer Chinees in Peking.,"[[11, 18, 'MISC'], [22, 29, 'LOC']]"
Lekker!,"[[0, 7, 'MISC']]"
Kunt u een biljet van duizend yen wisselen?,"[[0, 4, 'LOC']]"
Het regende en de lange haren van Joe waren helemaal nat vooraleer hij thuis was.,"[[34, 37, 'PER']]"
Tom en Maria werken samen aan iets.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria werken samen aan iets.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Mary dragen allebei een paraplu.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Tom en Mary dragen allebei een paraplu.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
De Franse croissant is een gebak in de vorm van een halve maan.,"[[3, 9, 'MISC']]"
Tom had geluk.,"[[0, 3, 'PER']]"
Tom boft dat Mary hem niet heeft geslagen.,"[[0, 3, 'PER'], [13, 17, 'PER']]"
Tom boft dat Mary hem niet heeft geslagen.,"[[0, 3, 'PER'], [13, 17, 'PER']]"
Zowel Tom als Maria leren Frans.,"[[6, 9, 'PER']]"
Zowel Tom als Maria schijnen niet in staat om dat te doen.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria schijnen niet in staat om dat te doen.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria zijn aan de telefoon.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria zijn aan de telefoon.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria knikken instemmend.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria knikken instemmend.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria merkten John tegelijkertijd op.,"[[6, 9, 'PER'], [14, 19, 'PER'], [28, 32, 'PER']]"
Zowel Tom als Maria merkten John tegelijkertijd op.,"[[6, 9, 'PER'], [14, 19, 'PER'], [28, 32, 'PER']]"
Zowel Tom als Maria merkten John tegelijkertijd op.,"[[6, 9, 'PER'], [14, 19, 'PER'], [28, 32, 'PER']]"
Wanneer kwam Tom hier aan?,"[[13, 16, 'PER']]"
Hopelijk zullen ook wij naar Peking gaan.,"[[29, 35, 'LOC']]"
Tom ontkende het gerucht.,"[[0, 3, 'PER']]"
Er zijn veel Syrische vluchtelingen in Turkije.,"[[13, 21, 'LOC'], [39, 47, 'LOC']]"
Er zijn veel Syrische vluchtelingen in Turkije.,"[[13, 21, 'LOC'], [39, 47, 'LOC']]"
Tom was vrij behulpzaam.,"[[0, 3, 'PER']]"
Tom was heel behulpzaam.,"[[0, 3, 'PER']]"
"Tom en Mary sliepen nog, als John naar school vertrok.","[[0, 3, 'PER'], [7, 11, 'PER'], [29, 33, 'PER']]"
"Tom en Mary sliepen nog, als John naar school vertrok.","[[0, 3, 'PER'], [7, 11, 'PER'], [29, 33, 'PER']]"
"Tom en Mary sliepen nog, als John naar school vertrok.","[[0, 3, 'PER'], [7, 11, 'PER'], [29, 33, 'PER']]"
Bloemen schikken is een deel van de Japanse cultuur.,"[[36, 43, 'MISC']]"
Tom luistert gewoonlijk naar klassieke muziek.,"[[0, 3, 'PER']]"
Misschien komt Jane.,"[[15, 20, 'PER']]"
Misschien zal Jane komen.,"[[14, 18, 'PER']]"
Tom weet iets misschien.,"[[0, 3, 'PER']]"
Misschien heeft Tom iets gezien.,"[[16, 19, 'PER']]"
Misschien kan Tom helpen.,"[[14, 17, 'PER']]"
Misschien heeft Tom het gedaan.,"[[16, 19, 'PER']]"
Misschien heeft Tom Mary bedreigd.,"[[16, 24, 'PER']]"
Misschien had Tom gelijk.,"[[14, 17, 'PER']]"
Misschien zwemt Tom graag.,"[[16, 19, 'PER']]"
Misschien was Tom aan het studeren.,"[[14, 17, 'PER']]"
Misschien was Tom erbij betrokken.,"[[14, 17, 'PER']]"
Misschien had Tom er iets mee te maken.,"[[14, 17, 'PER']]"
Misschien had Tom niet gelijk.,"[[14, 17, 'PER']]"
Misschien was Tom thuis.,"[[14, 17, 'PER']]"
Misschien heeft Tom problemen.,"[[16, 19, 'PER']]"
Tom kan misschien helpen.,"[[0, 3, 'MISC']]"
Misschien is Tom dood.,"[[13, 16, 'PER']]"
Tom liegt misschien.,"[[0, 3, 'LOC']]"
Misschien liegt Tom.,"[[16, 20, 'LOC']]"
Misschien heeft Tom Mary gekust.,"[[16, 24, 'PER']]"
Tom heeft Misschien Mary gekust.,"[[0, 3, 'PER'], [20, 24, 'PER']]"
Tom heeft Misschien Mary gekust.,"[[0, 3, 'PER'], [20, 24, 'PER']]"
Tom is waarschijnlijk verdwaald.,"[[0, 3, 'PER']]"
Waarschijnlijk had Tom gelijk.,"[[19, 22, 'PER']]"
Tom had waarschijnlijk gelijk.,"[[0, 3, 'PER']]"
Waarschijnlijk heeft Tom gelijk.,"[[21, 24, 'PER']]"
Tom heeft waarschijnlijk gelijk.,"[[0, 3, 'LOC']]"
Daarboven zit er iets in de boom.,"[[0, 9, 'LOC']]"
Tom weet hoe hij een vorklift moet bedienen.,"[[0, 3, 'PER']]"
"Ga je morgen pianospelen? ""Neen, dat doe ik niet.""","[[37, 43, 'PER']]"
Mijn vader is in Vietnam gestorven.,"[[17, 24, 'LOC']]"
Maria is mijn nicht.,"[[0, 5, 'PER']]"
Dat is de telefoon van Tom.,"[[23, 27, 'PER']]"
Tom is met zijn vrienden.,"[[0, 3, 'MISC']]"
Tom kwam om half drie thuis aan.,"[[0, 3, 'PER']]"
Ik wil naar India gaan.,"[[12, 17, 'LOC']]"
Echt? Hoezo?,"[[0, 12, 'LOC']]"
Welke is beter?,"[[0, 5, 'LOC']]"
Heeft Tom het gevonden?,"[[6, 9, 'PER']]"
Doe een dutje.,"[[0, 3, 'PER']]"
Mary is Toms vriendin.,"[[0, 4, 'PER'], [8, 12, 'PER']]"
Mary is Toms vriendin.,"[[0, 4, 'PER'], [8, 12, 'PER']]"
Tom deed niet mee in die discussie.,"[[0, 3, 'PER']]"
Ik heb gehoord dat Frans een moeilijke taal is.,"[[19, 24, 'MISC']]"
Tom was volkomen zat.,"[[0, 3, 'PER']]"
Morgen geef ik jou mijn antwoord.,"[[0, 6, 'LOC']]"
Tom heeft veel Franse boeken gelezen.,"[[0, 3, 'PER'], [15, 21, 'MISC']]"
Tom heeft veel Franse boeken gelezen.,"[[0, 3, 'PER'], [15, 21, 'MISC']]"
Tom kon zijn gevoelens niet in toom houden en barstte in tranen uit.,"[[0, 3, 'PER']]"
Tom moet zich eenzaam voelen.,"[[0, 3, 'PER']]"
Tom moet eenzaam zijn.,"[[0, 3, 'PER']]"
Tom voelt zich waarschijnlijk eenzaam.,"[[0, 3, 'PER']]"
Tom kan nog niet autorijden.,"[[0, 3, 'MISC']]"
Tom kan nog niet rijden.,"[[0, 3, 'MISC']]"
Ik hou meer van Los Angeles.,"[[16, 27, 'LOC']]"
Wie heeft de Koran in het Hebreeuws vertaald?,"[[13, 18, 'MISC'], [26, 35, 'MISC']]"
Wie heeft de Koran in het Hebreeuws vertaald?,"[[13, 18, 'MISC'], [26, 35, 'MISC']]"
Tom is inderdaad bijna dertig.,"[[0, 3, 'MISC']]"
Was dit een antwoord op uw vraag?,"[[24, 26, 'LOC']]"
Ik ben verschillende keren in Italië geweest.,"[[30, 36, 'LOC']]"
Tom fluisterde Maria iets in d'r oor en ze glimlachte.,"[[0, 3, 'PER'], [15, 20, 'PER']]"
Tom fluisterde Maria iets in d'r oor en ze glimlachte.,"[[0, 3, 'PER'], [15, 20, 'PER']]"
Tom fluisterde Maria iets in haar oor en ze glimlachte.,"[[0, 3, 'PER'], [15, 20, 'PER']]"
Tom fluisterde Maria iets in haar oor en ze glimlachte.,"[[0, 3, 'PER'], [15, 20, 'PER']]"
"Sinds april heeft Slovakije een kattencafé waar de gasten van koffie, thee en (glutenvrije) cake kunnen genieten in het bijzijn van katten.","[[18, 27, 'LOC']]"
"Het symbool LED betekent licht-emitterende diode of lichtuitstralende diode. Er is geen metaal dat oplicht, zoals in een gloeilamp, maar gas.","[[12, 15, 'MISC']]"
"De Albanezen kwamen in opstand, in het bijzonder na de bevrijding van Kosovo in 1999 door de troepen van de Noord-Atlantische Verdragsorganisatie.","[[3, 12, 'MISC'], [70, 76, 'LOC'], [108, 146, 'LOC']]"
"De Albanezen kwamen in opstand, in het bijzonder na de bevrijding van Kosovo in 1999 door de troepen van de Noord-Atlantische Verdragsorganisatie.","[[3, 12, 'MISC'], [70, 76, 'LOC'], [108, 146, 'LOC']]"
"De Albanezen kwamen in opstand, in het bijzonder na de bevrijding van Kosovo in 1999 door de troepen van de Noord-Atlantische Verdragsorganisatie.","[[3, 12, 'MISC'], [70, 76, 'LOC'], [108, 146, 'LOC']]"
"Een onderzoek bij kinderen in New-York wees uit dat de aanwezigheid van onzuiverheden in de lucht rechtstreeks in verband staat met psychische problemen van kinderen in de schoolleeftijd: spraakstoornissen, depressie, allerhande gedragsproblemen.","[[30, 38, 'LOC']]"
Kun je goed geheimen bewaren?,"[[0, 3, 'PER']]"
De politie denkt dat Mary haar man heeft vergiftigd.,"[[21, 25, 'PER']]"
Tom zei dat hij het geld nodig had.,"[[0, 3, 'PER']]"
"Tom was met een meisje, maar ik kon niet zien wie het was.","[[0, 3, 'PER']]"
Tom maakt elke morgen een wandeling met zijn hond.,"[[0, 3, 'PER']]"
Gisteravond heb ik tv gekeken.,"[[0, 11, 'PER']]"
Lange teksten in het Manx blijven voor mij Chinees.,"[[21, 25, 'LOC'], [43, 51, 'LOC']]"
Lange teksten in het Manx blijven voor mij Chinees.,"[[21, 25, 'LOC'], [43, 51, 'LOC']]"
Tom is gestorven.,"[[0, 3, 'LOC']]"
Tom denkt dat het gaat regenen.,"[[0, 3, 'PER']]"
De stad wordt met water uit de rivier bediend.,"[[38, 46, 'LOC']]"
Koffie kan een slechte invloed hebben op de maag.,"[[0, 6, 'LOC']]"
De fotograaf volgde twee maanden lang het leven van de kinderen in een kungfuschool in de Chinese provincie Henan.,"[[90, 97, 'MISC'], [108, 114, 'LOC']]"
De fotograaf volgde twee maanden lang het leven van de kinderen in een kungfuschool in de Chinese provincie Henan.,"[[90, 97, 'MISC'], [108, 114, 'LOC']]"
Zij hield van Maria.,"[[14, 20, 'PER']]"
Goedkoper kan niet.,"[[0, 9, 'LOC']]"
Japanners zijn over het algemeen verlegen.,"[[0, 9, 'LOC']]"
Onmogelijk!,"[[0, 11, 'LOC']]"
Zowel Tom als Maria slapen nu.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Zowel Tom als Maria slapen nu.,"[[6, 9, 'PER'], [14, 19, 'PER']]"
Ik zweer bij God dat ik niets gedaan heb.,"[[13, 16, 'MISC']]"
Ik stel voor dat je wacht tot Tom hier is.,"[[30, 33, 'PER']]"
Tom is gestorven op de leeftijd van 97 jaar.,"[[0, 3, 'PER']]"
Tom en Maria keken elkaar sprakeloos aan.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria keken elkaar sprakeloos aan.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria staarden elkaar aan.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria staarden elkaar aan.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria zitten aan een van de tafeltjes achteraan in het restaurant.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria zitten aan een van de tafeltjes achteraan in het restaurant.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria bleven elkaar aankijken.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria bleven elkaar aankijken.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Ik stel voor dat je wacht tot wanneer Tom zegt wat je moet doen.,"[[38, 41, 'PER']]"
Tom en Maria zitten aan het avondmaal.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria zitten aan het avondmaal.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria dineren.,"[[0, 3, 'PER'], [7, 21, 'PER']]"
Tom en Maria dineren.,"[[0, 3, 'PER'], [7, 21, 'PER']]"
Tom en Maria bekeken elkaar en stonden op.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria bekeken elkaar en stonden op.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria keken elkaar een ogenblik aan.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria keken elkaar een ogenblik aan.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Ik denk dat ik Tom ervan kan overtuigen om te gaan.,"[[15, 18, 'PER']]"
Tom en Maria zitten aan een tafeltje in een rustige hoek.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria zitten aan een tafeltje in een rustige hoek.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria bekeken elkaar en lachten.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria bekeken elkaar en lachten.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Ik denk dat ik Tom ervan overtuigd heb om ons te helpen.,"[[15, 18, 'PER']]"
We gaan Tom en Mary uitnodigen voor ons Halloweenfeestje.,"[[8, 11, 'PER'], [15, 19, 'PER'], [40, 57, 'PER']]"
We gaan Tom en Mary uitnodigen voor ons Halloweenfeestje.,"[[8, 11, 'PER'], [15, 19, 'PER'], [40, 57, 'PER']]"
We gaan Tom en Mary uitnodigen voor ons Halloweenfeestje.,"[[8, 11, 'PER'], [15, 19, 'PER'], [40, 57, 'PER']]"
Bedelen op straat is bij wet verboden.,"[[0, 7, 'LOC']]"
Ik dacht dat je naar Boston ging.,"[[21, 27, 'LOC']]"
Ze gingen Tom schieten.,"[[10, 13, 'PER']]"
